URL,Provider,Title,ReviewStars,Number_of_review,Duration_Week,Duration_per_week,Cost,Description,Course_Level,Enrollment_Number
https://www.futurelearn.com/courses/introduction-to-microbiology,University of Reading,Small and Mighty: Introduction to Microbiology,4.8,(158 reviews),3 weeks,3 hrs per week,Included in Unlimited,"On this course, you’ll explore a general introduction to the field of microbiology and investigate the amazing diversity of microbial life. Learn about the significant roles microbes play in health, food, and the environment through expert interviews, lab demonstrations and practical experiments you can try at home.",Introductory level,"17,086 enrolled on this course"
https://www.futurelearn.com/courses/climate-change-the-solutions,University of Exeter,Climate Change: Solutions,4.6,(251 reviews),4 weeks,3 hrs per week,Included in Unlimited,"On this course you will explore solutions to this global challenge, including mitigation, adaptation and geo-engineering, which can help avoid the most dangerous climate changes and increase the resilience of societies and ecosystems to climate changes that cannot be avoided.",Intermediate level,"25,755 enrolled on this course"
https://www.futurelearn.com/courses/ultrasound-imaging,University of Twente,Ultrasound Imaging: What Is Inside?,4.5,(46 reviews),6 weeks,3 hrs per week,Included in Unlimited,"Whether you’re wondering how to learn ultrasound or how to become a sonographer, this course can provide some of the foundations you’ll need. 
Once completed, you’ll have a good understanding of the technology of ultrasound imaging, and you can apply this knowledge in examples of ultrasound use in the clinic.",Intermediate level,"23,678 enrolled on this course"
https://www.futurelearn.com/courses/process-mining,Eindhoven University of Technology,Introduction to Process Mining with ProM,4.5,(6 reviews),4 weeks,3 hrs per week,Included in Unlimited,"Process mining combines business process management with data science. Using process mining, you can analyse and visualise business processes based on event data recorded in event logs.  For example, you could analyse how people use public transportation; verify whether a loan application is processed correctly by a bank; or predict when hardware parts are likely to fail.  This online course will give you an introduction to this new and exciting field.",Introductory level,"20,171 enrolled on this course"
https://www.futurelearn.com/courses/process-mining-healthcare,Eindhoven University of Technology,Process Mining in Healthcare,,,4 weeks,4 hrs per week,Included in Unlimited,On this course you will explore how process mining can help turn this data into valuable insights by looking at different areas of process mining and seeing how it has been applied. You will even get the chance to apply process mining on real life healthcare data.,Introductory level,"4,635 enrolled on this course"
https://www.futurelearn.com/courses/essentialmath-for-machine-learning-r,"CloudSwyft Global Systems, Inc.",Essential Mathematics for Data Science and Machine Learning: Using R,,,4 weeks,6 hrs per week,,"Apply basic Mathematical principles required in Data Analytics
Demonstrate your understanding of Algebra Fundamentals
Demonstrate your understanding of Quadratic Equations and Functions
Demonstrate understanding of Differential Calculus Foundations
Demonstrate understanding of Vectors and Matrices
Demonstrate understanding of Statistics and Probability",,This course is part of the Data Science on Microsoft Azure using R Programming ExpertTrack
https://www.futurelearn.com/courses/diabetes-genomic-medicine,University of Exeter,Genomic Medicine: Transforming Patient Care in Diabetes,4.6,(40 reviews),4 weeks,2 hrs per week,Included in Unlimited,"We won’t be able to join the discussions ourselves, so we hope that the course will be one that develops a strong learning community. We encourage you to participate fully in discussions, to support other learners and to share knowledge where possible, and hope that you will enjoy interacting with and learning from each other in this way.",Open level,"33,604 enrolled on this course"
https://www.futurelearn.com/courses/querying-data-with-transact-sql-r,"CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Data Query with Transact-SQL (T-SQL),,,4 weeks,5 hrs per week,,"Work through multiple modules, each of which explore a key area of the Transact-SQL language, with a focus on querying and modifying data in Microsoft SQL Server or Azure SQL Database. The labs in this course use a sample database that can be deployed easily in Azure SQL Database, so you get hands-on experience with Transact-SQL without installing or configuring a database server.",,This course is part of the Data Science on Microsoft Azure using R Programming ExpertTrack
https://www.futurelearn.com/courses/designing-and-implementing-data-science-solution-on-azure-r,"CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Designing and Implementing a Data Science Solution on Azure,,,3 weeks,6 hrs per week,,"You will learn about the data science process and how Microsoft Azure services support it. You will be introduced to a high-level overview of Azure data science related services followed by a deep dive on the premier data science service, Azure Machine Learning service, which supports automation of machine learning model training and deployment.",,This course is part of the Data Science on Microsoft Azure using R Programming ExpertTrack
https://www.futurelearn.com/courses/introductiontorfordatascience-r,"CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Fundamentals to R for Data Science,,,3 weeks,5 hrs per week,,"The R language fundamentals and basic syntax
What R is and how it’s used to perform data analysis
The major R data structures
How to create visualizations using R",,This course is part of the Data Science on Microsoft Azure using R Programming ExpertTrack
https://www.futurelearn.com/courses/cloudswyft-msft-azure-cloud-fundamentals-r,"CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Introduction to Azure Cloud for Data Scientists,,,2 weeks,6 hrs per week,,You’ll review the features within AWS and how you can use it to suit your data projects.,,This course is part of the Data Science on Microsoft Azure using R Programming ExpertTrack
https://www.futurelearn.com/courses/cloudswyft-introduction-to-data-science-r,"CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Introduction to Data Science,,,2 weeks,5 hrs per week,,"This online course from Microsoft Future Ready and Cloudswyft explores the basics of data, statistics, and machine learning.  You’ll discover the basic techniques used in data analysis such as data sorting and filtering, aggregation of data, and highlighting data. You’ll also be introduced to the basics of statistical analysis, wherein you’ll learn about measuring central tendency, variance, and standard deviation. Finally, you’ll learn about machine learning and the types of supervised and unsupervised learning techniques used in machine learning.",,This course is part of the Data Science on Microsoft Azure using R Programming ExpertTrack
https://www.futurelearn.com/courses/climate-change-the-science,University of Exeter,Climate Change: The Science,4.8,(260 reviews),4 weeks,3 hrs per week,Included in Unlimited,"Next, you’ll discover the consequences of increased carbon dioxide emissions on the chemistry of our oceans.",Open level,"25,808 enrolled on this course"
https://www.futurelearn.com/courses/datasciemethodsonpl-ethics,"CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Data Science Research Methods Using Python Programming,,,3 weeks,5 hrs per week,,"By the end of the course, you’ll understand the research process and develop practical skills across research methods and Python programming, a flexible language used in everything from data science to cutting-edge and scalable AI solutions.",,"This course is part of the Ethics, Laws and Implementing an AI Solution on Microsoft Azure ExpertTrack"
https://www.futurelearn.com/courses/cloudswyft-msft-ai-ethics,"CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Designing and Implementing an Azure AI Solution,,,3 weeks,6 hrs per week,,By putting your knowledge into practice you can solidify what you have learned and also have the opportunity to customise and troubleshoot within the platform.,,"This course is part of the Ethics, Laws and Implementing an AI Solution on Microsoft Azure ExpertTrack"
