urlc,img url,URL,Title,Ratings,Description,Duration,Time,Price,FinalUrl,newRatings,Level,Numenroll,RRRR,skill learn
https://www.classcentral.com/course/linkedin-learning-learning-hadoop-30476,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d8bed7bfecc5.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-hadoop-30476,Learning Hadoop,,"Learn about Hadoop, key file systems used with Hadoop, its processing engine—MapReduce—and its many libraries and programming tools.",4-5 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-hadoop-2?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-53kxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Beginner + Intermediate,"1,528 users",4.6,"Hadoop,"
https://www.classcentral.com/course/linkedin-learning-comptia-a-220-1002-cert-prep-6-networking-security-and-more-29779,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ffdb965e97be.jpeg,https://www.classcentral.com/course/linkedin-learning-comptia-a-220-1002-cert-prep-6-networking-security-and-more-29779,"CompTIA A+ (220-1002) Cert Prep 6: Networking, Security, and More",,Review essential networking concepts—from troubleshooting hardware failures to using the Windows Firewall—as you prepare to take and pass the CompTIA A+ Core 2 (220-1002) exam.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/comptia-a-plus-220-1002-cert-prep-6-networking-security-and-more?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5y0xxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Beginner,120 users,4.9,"Network Administration,Computer Networking,Technical Support,"
,,https://www.classcentral.com/course/linkedin-learning-sscp-cert-prep-1-access-controls-40145,SSCP Cert Prep: 1 Access Controls,,"Prepare for Systems Security Certified Practitioner certification (SSCP). Review the Access Controls domain objectives including identification, authorization, and authentication.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/sscp-cert-prep-1-security-operations-and-administration?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5yYxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,272 users,4.8,"IT Security Operations,"
https://www.classcentral.com/course/linkedin-learning-comptia-security-sy0-601-cert-prep-6-cloud-security-design-and-implementation-75821,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b5a488e284e4.jpeg,https://www.classcentral.com/course/linkedin-learning-comptia-security-sy0-601-cert-prep-6-cloud-security-design-and-implementation-75821,CompTIA Security+ (SY0-601) Cert Prep: 6 Cloud Security Design and Implementation,,"Explore the world of cloud security as you study for version SY0-601 of the CompTIA Security+ exam. Learn about virtualization, essential cloud computing concepts, and more.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/comptia-security-plus-sy0-601-cert-prep-6-cloud-security-design-and-implementation?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5UMxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,386 users,4.8,"Cloud Security,"
https://www.classcentral.com/course/linkedin-learning-python-essential-training-100487,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3a0e9104242b.jpeg,https://www.classcentral.com/course/linkedin-learning-python-essential-training-100487,Python Essential Training,847 ratings at LinkedIn Learning,Learn the skills to build a foundational knowledge of this popular programming language.,4-5 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/python-essential-training-18764650?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5RAxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Beginner,"1,819 users",4.8,"Python (Programming Language),"
https://www.classcentral.com/course/linkedin-learning-asp-net-mvc-4-essential-training-29498,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dd80b2a49e98.jpeg,https://www.classcentral.com/course/linkedin-learning-asp-net-mvc-4-essential-training-29498,ASP.NET MVC 4 Essential Training,,"Shows how to create a simple web application with professional layouts, web forms, user authentication, and mobile integration with ASP.NET MVC.",3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/asp-dot-net-mvc-5-essential-training-4?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5WkxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Beginner,774 users,4.6,"Web Application Development,"
https://www.classcentral.com/course/linkedin-learning-learning-ansible-77328,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/44f51b0dfece.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-ansible-77328,Learning Ansible,842 ratings at LinkedIn Learning,"Learn the basics of Ansible, the popular open-source automation tool. Find out how to install Ansible, write playbooks, and employ Ansible for a variety of real-world use cases.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-ansible-2020?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5TwxxCz2Y0&mcid=6851962469594763264&irgwc=1,4.7,Beginner,"1,701 users",4.7,"Ansible,"
https://www.classcentral.com/course/linkedin-learning-building-a-responsive-single-page-design-with-postcss-75458,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9bbb3ee05932.jpeg,https://www.classcentral.com/course/linkedin-learning-building-a-responsive-single-page-design-with-postcss-75458,Building a Responsive Single-Page Design with PostCSS,,"Learn how to create animated single-page websites with PostCSS, the CSS post-processor that extends the power of CSS through JavaScript.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/building-a-responsive-single-page-design-with-postcss?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5T8xxCz2Y0&mcid=6851962469594763264&irgwc=1,,Intermediate,342 users,,"Cascading Style Sheets (CSS),"
https://www.classcentral.com/course/linkedin-learning-learning-gantt-charts-44632,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/836c70b6ea2f.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-gantt-charts-44632,Learning Gantt Charts,834 ratings at LinkedIn Learning,Project management trainer and consultant Chris Croft provides tips and tricks for creating a Gantt chart to manage your projects.,Less than 1 hour of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-gantt-charts?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5QIxxCz2Y0&mcid=6851962469594763264&irgwc=1,4.7,Beginner,"5,266 users",4.7,"Gantt,"
https://www.classcentral.com/course/linkedin-learning-flutter-part-06-modularizing-and-organizing-flutter-code-78187,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c630ea56e08f.jpeg,https://www.classcentral.com/course/linkedin-learning-flutter-part-06-modularizing-and-organizing-flutter-code-78187,Flutter: Part 06 Modularizing and Organizing Flutter Code,,Learn how to organize your Flutter codebase so that it is easier to maintain and improve over time.,2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/flutter-part-06-modularizing-and-organizing-flutter-code?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5VsxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,402 users,4.8,"Flutter,"
https://www.classcentral.com/course/linkedin-learning-ruby-on-rails-6-essential-training-78873,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/61b61757cc2b.jpeg,https://www.classcentral.com/course/linkedin-learning-ruby-on-rails-6-essential-training-78873,Ruby on Rails 6 Essential Training,,"Learn how to build dynamic web applications with Ruby on Rails 6, the popular, open-source framework.",3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/ruby-on-rails-6-essential-training?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5XgxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Beginner,418 users,4.7,"Ruby on Rails,"
https://www.classcentral.com/course/linkedin-learning-learning-servicenow-39903,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c692ca75e364.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-servicenow-39903,Learning ServiceNow,827 ratings at LinkedIn Learning,Learn how to use ServiceNow to manage IT tasks. Discover how to navigate and customize the user interface and use the platform's task management functions to complete tasks.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-servicenow?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5SwxxCz2Y0&mcid=6851962469594763264&irgwc=1,,Beginner,"2,957 users",4.7,"ServiceNow,"
https://www.classcentral.com/course/linkedin-learning-comptia-network-n10-007-cert-prep-3-the-world-of-tcp-ip-29785,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/339a1102be84.jpeg,https://www.classcentral.com/course/linkedin-learning-comptia-network-n10-007-cert-prep-3-the-world-of-tcp-ip-29785,CompTIA Network+ (N10-007) Cert Prep: 3 The World of TCP/IP,826 ratings at LinkedIn Learning,"Study for CompTIA Network+ certification. This cert prep course covers TCP/IP basics, including IP addressing, subnetting, port forwarding, and routing.",3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/comptia-network-plus-n10-007-cert-prep-3-the-world-of-tcp-ip?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-5S8xxCz2Y0&mcid=6851962469594763264&irgwc=1,,Intermediate,470 users,4.8,"Internet Protocol Suite (TCP/IP),CompTIA Network+,"
https://www.classcentral.com/course/linkedin-learning-learning-terraform-100290,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0a2fbf046876.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-terraform-100290,Learning Terraform,822 ratings at LinkedIn Learning,Learn how to use Terraform—the infrastructure as code solution—to configure infrastructure and manage resources with Amazon Web Services.,2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-terraform-15575129?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-%3A0IxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,4.7,Beginner,753 users,4.7,"Terraform,"
https://www.classcentral.com/course/linkedin-learning-continuous-delivery-with-gitlab-30471,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a8a86ba49966.jpeg,https://www.classcentral.com/course/linkedin-learning-continuous-delivery-with-gitlab-30471,Continuous Delivery with GitLab,,"Learn how to install and use GitLab, a popular open-source alternative to tools like GitHub and Bitbucket, for version control and CI/CD.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/continuous-integration-and-continuous-delivery-with-gitlab?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-%3AxsxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,141 users,4.7,"Gitlab,"
https://www.classcentral.com/course/linkedin-learning-comptia-pentest-pt0-001-6-using-scripting-in-pen-testing-75815,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/98b08e768491.jpeg,https://www.classcentral.com/course/linkedin-learning-comptia-pentest-pt0-001-6-using-scripting-in-pen-testing-75815,CompTIA PenTest+ (PT0-001): 6 Using Scripting in Pen Testing,,"Learn to use and analyze basic pen-testing scripts, while you study for the CompTIA PenTest+ certification exam.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/comptia-pentest-plus-pt0-001-6-using-scripting-in-pen-testing?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-%3A2gxxCz2Y0&mcid=6851962469594763264&irgwc=1,,Intermediate,110 users,,"Penetration Testing,"
https://www.classcentral.com/course/linkedin-learning-ccsp-cert-prep-6-legal-risk-and-compliance-audio-review-75628,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/26c7d471cb89.jpeg,https://www.classcentral.com/course/linkedin-learning-ccsp-cert-prep-6-legal-risk-and-compliance-audio-review-75628,"CCSP Cert Prep: 6 Legal, Risk, and Compliance Audio Review",,Study for the CCSP certification exam with this audio-only course.,Less than 1 hour of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/ccsp-cert-prep-6-legal-risk-and-compliance-audio-review?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-%3AzUxxCz2Y0&mcid=6851962469594763264&irgwc=1,,Intermediate,226 users,4.6,"Cybersecurity,Security Policy,"
https://www.classcentral.com/course/linkedin-learning-advanced-python-74931,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7c472b8c387e.jpeg,https://www.classcentral.com/course/linkedin-learning-advanced-python-74931,Advanced Python,813 ratings at LinkedIn Learning,Develop advanced Python scripting skills. Learn to leverage next-level Python features such as object-oriented special class methods.,2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/advanced-python?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-%3Az4xxCz2Y0&mcid=6851962469594763264&irgwc=1,4.7,Advanced,"7,050 users",4.7,"Python (Programming Language),"
https://www.classcentral.com/course/linkedin-learning-cissp-cert-prep-2021-6-security-assessment-and-testing-75728,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/384eb6cbaa31.jpeg,https://www.classcentral.com/course/linkedin-learning-cissp-cert-prep-2021-6-security-assessment-and-testing-75728,CISSP Cert Prep (2021): 6 Security Assessment and Testing,,Use this course to help you prepare for the Security Assessment and Testing domain of the 2021 CISSP exam.,2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/cissp-cert-prep-2021-6-security-assessment-and-testing?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-%3AwcxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Advanced,429 users,4.8,"IT Security Assessments,Security Testing,"
https://www.classcentral.com/course/linkedin-learning-machine-learning-in-mobile-applications-30625,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a03f5ef5bc87.jpeg,https://www.classcentral.com/course/linkedin-learning-machine-learning-in-mobile-applications-30625,Machine Learning in Mobile Applications,,"Learn how to apply the power of machine learning to mobile app development, using platforms such as IBM Watson, Microsoft Azure Cognitive Services, and Apple Core ML.",3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/machine-learning-in-mobile-applications?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-%3A1oxxCz2Y0&mcid=6851962469594763264&irgwc=1,,Beginner,524 users,,"Mobile Applications,Machine Learning,"
https://www.classcentral.com/course/linkedin-learning-aws-for-architects-network-and-storage-design-29526,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/be27e454d4ff.jpeg,https://www.classcentral.com/course/linkedin-learning-aws-for-architects-network-and-storage-design-29526,AWS for Architects: Network and Storage Design,,"Discover how to properly scale applications in the Amazon ecosystem, and prepare for the Network Design domain in the AWS Certified Solutions Architect – Professional exam.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/aws-for-architects-network-and-storage-design?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-%3A3gxxCz2Y0&mcid=6851962469594763264&irgwc=1,,Advanced,270 users,,"Amazon Web Services (AWS),Cloud Storage,"
